# Twitter source-file for markdown-conversion
# Comments have to start with a #-sign.
"2013-01-02 11:41","https://twitter.com/oslopolitiops/statuses/286557876699406336","Politiet lyktes endelig å ...","Politiet lyktes endelig å få kontroll på hunden. Hunden er uskadd med redd. Hundeeier varslet og overtar sin hund. "
"2013-01-02 11:31","https://twitter.com/oslopolitiops/statuses/286555372716691456","Hundesøket pågår for fullt. ...","Hundesøket pågår for fullt. Hunden er nå i vestgående løp like etter Tåsentunnelen. Stakkars hunden er redd, lar seg ikke fange så lett. "
"2013-01-08 18:59","https://twitter.com/oslopolitiops/statuses/288842467640479744","I Finnmarkgata pågrep vi en ...","I Finnmarkgata pågrep vi en person med en Taser, 'strømpistol'. Denne kan skyte strømpiler. Nå peker 'pilene' mot arresten for mannen. "
"2013-01-11 13:04","http://twitter.com/oslopolitiops/statuses/289840348237283328","Storo: Vi fikk melding om ...","Storo: Vi fikk melding om pågående husbråk med kvinneskrik. Da vi kom fram fant vi et sykepleier-vorspiel. Vi forlater stedet snart. "
"2013-01-16 08:32","http://twitter.com/oslopolitiops/statuses/291583764306481152","Maridalen, nødetatene på ...","Maridalen, nødetatene på stedet, ingen personskade, elgen skadd men har tatt seg, inn i skogen, viltnemda på stedet, søker. "
"2013-01-17 09:03","http://twitter.com/oslopolitiops/statuses/291817949726117889","Viltnemnda opplyser at det ...","Viltnemnda opplyser at det trolig er en skadet elg i Maridalen. Skadet i trafikkulykke igår. Viltnemnda søker selv, tips 02800. "
"2013-01-17 10:04","http://twitter.com/oslopolitiops/statuses/291833422475833344","Viltnemnda har nå funnet ...","Viltnemnda har nå funnet elgkalven som ble påkjørt i går. Den lever i beste velgående og har blitt oppfordret til å passe seg for bilene. "
"2013-01-27 21:48","https://twitter.com/oslopolitiops/statuses/295770224349818882","Da har noen politibiler kommet ...","Da har noen politibiler kommet seg ut, etter morgenkaffen, for å overvåke trafikken. Vi oppfordrer alle til å kjøre forsiktig"
"2013-02-03 12:26","https://www.twitter.com/oslopolitiops/statuses/297984395200036864","Vi er på vei til en adresse ...","Vi er på vei til en adresse i sentrum, hvor en halvnaken mann hadde gått i søvne, og klart å smekke seg ute fra sin egen leilighet."
"2013-02-09 7:16","http://twitter.com/oslopolitiops/statuses/300261811905773570","I Nordtvetveien er det en løs ...","I Nordtvetveien er det en løs hest. Vi er på vei for å lose den hjem."
"2013-02-09 7:30","http://twitter.com/oslopolitiops/statuses/300265398639673344","Nordtvetveien: Hesten er tatt ...","Nordtvetveien: Hesten er tatt hånd om og på vei tilbake til kompisen sin som også prøvde å komme seg ut. Hyggelig gjenforening."
"2013-02-13 23:20","http://twitter.com/oslopolitiops/statuses/301953974964199424","Vi får inn flere meldinger ...","Vi får inn flere meldinger om en elgku og en elgkalv som virrer rundt på Grefsen. Sist sett i Kapellveien. Viltnemda skal hjelpe dem."
"2013-02-13 23:28","http://twitter.com/oslopolitiops/statuses/301956087521886209","Viltnemnda har fått ferten ...","Viltnemnda har fått ferten av elgene og vil prøve å få geleidet dem tilbake til skogs."
